Exception in thread "DisconnectableInputStream source reader" org.gradle.api.UncheckedIOException: java.io.IOException: Bad file descriptor
	at org.gradle.internal.UncheckedException.throwAsUncheckedException(UncheckedException.java:61)
	at org.gradle.internal.UncheckedException.throwAsUncheckedException(UncheckedException.java:41)
	at org.gradle.util.DisconnectableInputStream$1.run(DisconnectableInputStream.java:127)
	at java.lang.Thread.run(Thread.java:748)
Caused by: java.io.IOException: Bad file descriptor
	at java.io.FileInputStream.readBytes(Native Method)
	at java.io.FileInputStream.read(FileInputStream.java:255)
	at java.io.BufferedInputStream.read1(BufferedInputStream.java:284)
	at java.io.BufferedInputStream.read(BufferedInputStream.java:345)
	at org.gradle.util.DisconnectableInputStream$1.run(DisconnectableInputStream.java:98)
	... 1 more
Configuration on demand is an incubating feature.
> Task :compileJava UP-TO-DATE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :runRepertoire
trial,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,window,buildProb,runtimeKill,trimmerChance,scenario,averageSize
0,7,18,171,3.583374578862052E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1437,false,0.5,0.7,1.0,0.5,150.0,223.74269906722108,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",18.0
0,8,13,248,3.599970806525353E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1437,false,0.5,0.7,1.0,0.5,150.0,223.74269906722108,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0
0,9,14,353,3.721392220380845E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1437,false,0.5,0.7,1.0,0.5,150.0,223.74269906722108,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0
0,10,17,461,3.955552721012348E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1437,false,0.5,0.7,1.0,0.5,150.0,223.74269906722108,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0
0,11,17,469,3.9552519509384334E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1437,false,0.5,0.7,1.0,0.5,150.0,223.74269906722108,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0
0,12,17,494,3.9552519509384334E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1437,false,0.5,0.7,1.0,0.5,150.0,223.74269906722108,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0
0,13,16,593,3.976216414557757E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1437,false,0.5,0.7,1.0,0.5,150.0,223.74269906722108,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0
0,14,16,809,4.027333753960199E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1437,false,0.5,0.7,1.0,0.5,150.0,223.74269906722108,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",19.0
0,0,8,40,2.1263666148000006E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",11.0
0,1,8,53,2.53903627815E7,-1.0,-1.0,scratch,scratch,10000,0.9,0.75,0.1,"1000,false,0.5,0.7,1.0,0.5,150.0,200.0,300.0,80.0,3.0,1.5384615384615385,2.0,3.2,0.05,0.01,0.05,0.05,0.1,0.1,1.0,0.0",12.0
